x result
76 8.7178
45 6.7082
86 9.27362
56 7.48331
3 1.73205
64 8
98 9.89949
8 2.82843
78 8.83176
38 6.16441
23 4.79583
5 2.23607
11 3.31662
93 9.64365
17 4.12311
43 6.55744
27 5.19615
14 3.74166
90 9.48683
16 4
1 1
39 6.245
44 6.63325
36 6
12 3.4641
74 8.60233
33 5.74456
40 6.32456
1 1
83 9.11043
35 5.91608
28 5.2915
33 5.74456
37 6.08276
34 5.83095
77 8.77496
71 8.42615
22 4.69042
63 7.93725
59 7.68115
40 6.32456
68 8.24621
82 9.05539
48 6.9282
66 8.12404
90 9.48683
27 5.19615
58 7.61577
71 8.42615
6 2.44949
5 2.23607
1 1
34 5.83095
70 8.3666
55 7.4162
7 2.64575
99 9.94987
30 5.47723
75 8.66025
3 1.73205
39 6.245
94 9.69536
88 9.38083
64 8
73 8.544
48 6.9282
58 7.61577
80 8.94427
87 9.32738
64 8
13 3.60555
13 3.60555
52 7.2111
70 8.3666
78 8.83176
66 8.12404
4 2
16 4
49 7
77 8.77496
37 6.08276
37 6.08276
59 7.68115
32 5.65685
55 7.4162
5 2.23607
26 5.09902
37 6.08276
66 8.12404
14 3.74166
55 7.4162
90 9.48683
46 6.78233
82 9.05539
35 5.91608
93 9.64365
36 6
46 6.78233
38 6.16441
56 7.48331
3 1.73205
14 3.74166
99 9.94987
41 6.40312
25 5
74 8.60233
24 4.89898
44 6.63325
63 7.93725
49 7
76 8.7178
97 9.84886
34 5.83095
47 6.85565
26 5.09902
43 6.55744
44 6.63325
92 9.59166
61 7.81025
69 8.30662
75 8.66025
39 6.245
96 9.79796
81 9
71 8.42615
68 8.24621
13 3.60555
66 8.12404
30 5.47723
6 2.44949
9 3
90 9.48683
59 7.68115
84 9.16515
46 6.78233
59 7.68115
3 1.73205
6 2.44949
91 9.53939
93 9.64365
96 9.79796
83 9.11043
50 7.07107
57 7.54983
35 5.91608
12 3.4641
67 8.18535
69 8.30662
65 8.06226
3 1.73205
73 8.544
91 9.53939
16 4
49 7
15 3.87298
18 4.24264
43 6.55744
88 9.38083
97 9.84886
11 3.31662
91 9.53939
74 8.60233
63 7.93725
25 5
7 2.64575
70 8.3666
21 4.58258
27 5.19615
58 7.61577
36 6
75 8.66025
21 4.58258
76 8.7178
99 9.94987
19 4.3589
41 6.40312
11 3.31662
12 3.4641
9 3
35 5.91608
63 7.93725
30 5.47723
14 3.74166
36 6
83 9.11043
32 5.65685
88 9.38083
39 6.245
5 2.23607
70 8.3666
40 6.32456
68 8.24621
91 9.53939
28 5.2915
85 9.21954
37 6.08276
20 4.47214
24 4.89898
97 9.84886
54 7.34847
3 1.73205
94 9.69536
62 7.87401
65 8.06226
54 7.34847
0 0
2 1.41421
14 3.74166
29 5.38516
94 9.69536
26 5.09902
63 7.93725
28 5.2915
48 6.9282
79 8.88819
51 7.14143
99 9.94987
3 1.73205
42 6.48074
80 8.94427
16 4
90 9.48683
98 9.89949
58 7.61577
30 5.47723
53 7.28011
51 7.14143
62 7.87401
44 6.63325
49 7
85 9.21954
55 7.4162
72 8.48528
89 9.43398
58 7.61577
52 7.2111
29 5.38516
40 6.32456
60 7.74597
46 6.78233
27 5.19615
44 6.63325
22 4.69042
36 6
73 8.544
54 7.34847
33 5.74456
56 7.48331
51 7.14143
91 9.53939
34 5.83095
31 5.56776
22 4.69042
79 8.88819
2 1.41421
76 8.7178
80 8.94427
69 8.30662
88 9.38083
29 5.38516
85 9.21954
2 1.41421
10 3.16228
27 5.19615
74 8.60233
60 7.74597
99 9.94987
42 6.48074
55 7.4162
93 9.64365
65 8.06226
28 5.2915
72 8.48528
84 9.16515
26 5.09902
98 9.89949
23 4.79583
1 1
87 9.32738
88 9.38083
97 9.84886
52 7.2111
75 8.66025
50 7.07107
78 8.83176
55 7.4162
93 9.64365
30 5.47723
6 2.44949
31 5.56776
89 9.43398
65 8.06226
21 4.58258
27 5.19615
64 8
40 6.32456
13 3.60555
89 9.43398
10 3.16228
88 9.38083
63 7.93725
20 4.47214
88 9.38083
21 4.58258
64 8
3 1.73205
54 7.34847
22 4.69042
16 4
54 7.34847
86 9.27362
25 5
24 4.89898
18 4.24264
2 1.41421
20 4.47214
59 7.68115
88 9.38083
82 9.05539
41 6.40312
74 8.60233
0 0
66 8.12404
22 4.69042
54 7.34847
52 7.2111
50 7.07107
16 4
26 5.09902
86 9.27362
2 1.41421
37 6.08276
1 1
1 1
49 7
67 8.18535
2 1.41421
65 8.06226
81 9
43 6.55744
10 3.16228
8 2.82843
89 9.43398
58 7.61577
84 9.16515
21 4.58258
6 2.44949
86 9.27362
87 9.32738
71 8.42615
90 9.48683
72 8.48528
18 4.24264
73 8.544
53 7.28011
81 9
62 7.87401
96 9.79796
13 3.60555
51 7.14143
15 3.87298
4 2
85 9.21954
33 5.74456
64 8
4 2
37 6.08276
53 7.28011
84 9.16515
33 5.74456
72 8.48528
21 4.58258
44 6.63325
70 8.3666
57 7.54983
88 9.38083
29 5.38516
97 9.84886
40 6.32456
23 4.79583
1 1
43 6.55744
76 8.7178
31 5.56776
0 0
48 6.9282
13 3.60555
53 7.28011
11 3.31662
93 9.64365
32 5.65685
51 7.14143
14 3.74166
99 9.94987
16 4
12 3.4641
34 5.83095
49 7
52 7.2111
12 3.4641
41 6.40312
9 3
50 7.07107
80 8.94427
69 8.30662
35 5.91608
62 7.87401
65 8.06226
11 3.31662
17 4.12311
11 3.31662
63 7.93725
21 4.58258
6 2.44949
45 6.7082
43 6.55744
50 7.07107
93 9.64365
64 8
42 6.48074
44 6.63325
33 5.74456
36 6
2 1.41421
25 5
59 7.68115
53 7.28011
7 2.64575
6 2.44949
43 6.55744
29 5.38516
51 7.14143
70 8.3666
95 9.74679
28 5.2915
41 6.40312
59 7.68115
20 4.47214
15 3.87298
44 6.63325
78 8.83176
58 7.61577
84 9.16515
38 6.16441
83 9.11043
38 6.16441
37 6.08276
35 5.91608
30 5.47723
82 9.05539
15 3.87298
80 8.94427
21 4.58258
25 5
52 7.2111
4 2
46 6.78233
12 3.4641
4 2
45 6.7082
25 5
44 6.63325
49 7
94 9.69536
29 5.38516
32 5.65685
9 3
16 4
29 5.38516
61 7.81025
33 5.74456
30 5.47723
46 6.78233
32 5.65685
83 9.11043
73 8.544
39 6.245
80 8.94427
35 5.91608
87 9.32738
70 8.3666
89 9.43398
29 5.38516
60 7.74597
21 4.58258
97 9.84886
89 9.43398
63 7.93725
44 6.63325
21 4.58258
5 2.23607
15 3.87298
13 3.60555
34 5.83095
99 9.94987
37 6.08276
15 3.87298
64 8
58 7.61577
11 3.31662
83 9.11043
46 6.78233
43 6.55744
37 6.08276
31 5.56776
55 7.4162
51 7.14143
51 7.14143
90 9.48683
52 7.2111
95 9.74679
20 4.47214
61 7.81025
60 7.74597
67 8.18535
73 8.544
34 5.83095
33 5.74456
91 9.53939
1 1
78 8.83176
87 9.32738
79 8.88819
0 0
15 3.87298
9 3
72 8.48528
61 7.81025
52 7.2111
70 8.3666
23 4.79583
64 8
37 6.08276
50 7.07107
10 3.16228
91 9.53939
78 8.83176
43 6.55744
61 7.81025
21 4.58258
18 4.24264
98 9.89949
83 9.11043
33 5.74456
95 9.74679
9 3
72 8.48528
68 8.24621
3 1.73205
64 8
45 6.7082
49 7
50 7.07107
46 6.78233
42 6.48074
44 6.63325
55 7.4162
59 7.68115
68 8.24621
85 9.21954
1 1
68 8.24621
47 6.85565
6 2.44949
87 9.32738
35 5.91608
9 3
64 8
33 5.74456
51 7.14143
40 6.32456
25 5
24 4.89898
46 6.78233
0 0
38 6.16441
31 5.56776
21 4.58258
17 4.12311
24 4.89898
84 9.16515
15 3.87298
44 6.63325
52 7.2111
19 4.3589
70 8.3666
67 8.18535
19 4.3589
74 8.60233
87 9.32738
30 5.47723
45 6.7082
16 4
44 6.63325
99 9.94987
62 7.87401
85 9.21954
15 3.87298
21 4.58258
2 1.41421
41 6.40312
4 2
73 8.544
33 5.74456
52 7.2111
11 3.31662
29 5.38516
24 4.89898
59 7.68115
83 9.11043
65 8.06226
45 6.7082
50 7.07107
26 5.09902
91 9.53939
97 9.84886
13 3.60555
71 8.42615
86 9.27362
62 7.87401
90 9.48683
84 9.16515
6 2.44949
18 4.24264
22 4.69042
19 4.3589
66 8.12404
18 4.24264
91 9.53939
59 7.68115
66 8.12404
3 1.73205
79 8.88819
98 9.89949
67 8.18535
45 6.7082
3 1.73205
30 5.47723
20 4.47214
25 5
34 5.83095
21 4.58258
33 5.74456
35 5.91608
87 9.32738
93 9.64365
27 5.19615
48 6.9282
24 4.89898
92 9.59166
18 4.24264
0 0
44 6.63325
31 5.56776
86 9.27362
95 9.74679
8 2.82843
53 7.28011
97 9.84886
92 9.59166
21 4.58258
19 4.3589
7 2.64575
71 8.42615
22 4.69042
61 7.81025
91 9.53939
52 7.2111
51 7.14143
23 4.79583
65 8.06226
56 7.48331
80 8.94427
61 7.81025
65 8.06226
23 4.79583
0 0
28 5.2915
35 5.91608
53 7.28011
12 3.4641
82 9.05539
76 8.7178
57 7.54983
89 9.43398
92 9.59166
99 9.94987
76 8.7178
61 7.81025
42 6.48074
31 5.56776
60 7.74597
0 0
38 6.16441
80 8.94427
20 4.47214
45 6.7082
29 5.38516
68 8.24621
41 6.40312
62 7.87401
34 5.83095
33 5.74456
70 8.3666
82 9.05539
0 0
60 7.74597
64 8
41 6.40312
99 9.94987
36 6
65 8.06226
33 5.74456
29 5.38516
27 5.19615
54 7.34847
28 5.2915
19 4.3589
84 9.16515
10 3.16228
68 8.24621
17 4.12311
97 9.84886
25 5
6 2.44949
10 3.16228
63 7.93725
48 6.9282
90 9.48683
69 8.30662
44 6.63325
99 9.94987
43 6.55744
55 7.4162
64 8
37 6.08276
58 7.61577
6 2.44949
11 3.31662
14 3.74166
47 6.85565
93 9.64365
29 5.38516
87 9.32738
80 8.94427
85 9.21954
64 8
34 5.83095
76 8.7178
15 3.87298
18 4.24264
84 9.16515
47 6.85565
48 6.9282
47 6.85565
55 7.4162
32 5.65685
81 9
37 6.08276
27 5.19615
96 9.79796
59 7.68115
24 4.89898
99 9.94987
53 7.28011
1 1
41 6.40312
4 2
29 5.38516
15 3.87298
65 8.06226
50 7.07107
32 5.65685
83 9.11043
19 4.3589
96 9.79796
39 6.245
78 8.83176
38 6.16441
41 6.40312
3 1.73205
6 2.44949
20 4.47214
70 8.3666
49 7
5 2.23607
24 4.89898
78 8.83176
87 9.32738
84 9.16515
29 5.38516
39 6.245
98 9.89949
73 8.544
38 6.16441
15 3.87298
2 1.41421
41 6.40312
85 9.21954
63 7.93725
11 3.31662
66 8.12404
27 5.19615
83 9.11043
30 5.47723
65 8.06226
82 9.05539
82 9.05539
31 5.56776
35 5.91608
90 9.48683
12 3.4641
56 7.48331
2 1.41421
48 6.9282
13 3.60555
26 5.09902
97 9.84886
64 8
15 3.87298
93 9.64365
7 2.64575
37 6.08276
18 4.24264
38 6.16441
24 4.89898
70 8.3666
83 9.11043
45 6.7082
28 5.2915
59 7.68115
83 9.11043
21 4.58258
37 6.08276
60 7.74597
49 7
23 4.79583
83 9.11043
5 2.23607
47 6.85565
13 3.60555
86 9.27362
84 9.16515
9 3
34 5.83095
0 0
70 8.3666
39 6.245
57 7.54983
68 8.24621
56 7.48331
85 9.21954
92 9.59166
22 4.69042
33 5.74456
35 5.91608
83 9.11043
27 5.19615
99 9.94987
61 7.81025
90 9.48683
35 5.91608
0 0
79 8.88819
73 8.544
6 2.44949
85 9.21954
45 6.7082
9 3
36 6
81 9
39 6.245
99 9.94987
1 1
7 2.64575
95 9.74679
19 4.3589
84 9.16515
27 5.19615
55 7.4162
60 7.74597
33 5.74456
52 7.2111
0 0
3 1.73205
88 9.38083
98 9.89949
75 8.66025
69 8.30662
4 2
90 9.48683
43 6.55744
57 7.54983
57 7.54983
19 4.3589
75 8.66025
49 7
90 9.48683
46 6.78233
98 9.89949
67 8.18535
46 6.78233
9 3
80 8.94427
79 8.88819
81 9
7 2.64575
19 4.3589
38 6.16441
25 5
99 9.94987
70 8.3666
14 3.74166
10 3.16228
55 7.4162
32 5.65685
65 8.06226
18 4.24264
20 4.47214
37 6.08276
64 8
9 3
3 1.73205
44 6.63325
50 7.07107
41 6.40312
1 1
44 6.63325
27 5.19615
41 6.40312
10 3.16228
96 9.79796
24 4.89898
83 9.11043
98 9.89949
40 6.32456
31 5.56776
70 8.3666
54 7.34847
35 5.91608
3 1.73205
45 6.7082
9 3
14 3.74166
32 5.65685
17 4.12311
30 5.47723
18 4.24264
32 5.65685
13 3.60555
90 9.48683
61 7.81025
32 5.65685
35 5.91608
17 4.12311
45 6.7082
21 4.58258
18 4.24264
5 2.23607
33 5.74456
21 4.58258
46 6.78233
70 8.3666
88 9.38083
94 9.69536
8 2.82843
27 5.19615
35 5.91608
77 8.77496
75 8.66025
5 2.23607
50 7.07107
42 6.48074
54 7.34847
18 4.24264
90 9.48683
24 4.89898
79 8.88819
65 8.06226
54 7.34847
71 8.42615
22 4.69042
44 6.63325
67 8.18535
9 3
10 3.16228
72 8.48528
52 7.2111
74 8.60233
77 8.77496
97 9.84886
70 8.3666
41 6.40312
67 8.18535
41 6.40312
17 4.12311
68 8.24621
65 8.06226
21 4.58258
55 7.4162
27 5.19615
14 3.74166
83 9.11043
37 6.08276
32 5.65685
49 7
62 7.87401
82 9.05539
35 5.91608
92 9.59166
35 5.91608
30 5.47723
34 5.83095
20 4.47214
28 5.2915
88 9.38083
24 4.89898
34 5.83095
33 5.74456
3 1.73205
25 5
22 4.69042
82 9.05539
60 7.74597
65 8.06226
30 5.47723
64 8
23 4.79583
22 4.69042
86 9.27362
8 2.82843
38 6.16441
31 5.56776
65 8.06226
26 5.09902
62 7.87401
63 7.93725
78 8.83176
19 4.3589
51 7.14143
41 6.40312
15 3.87298
76 8.7178
68 8.24621
21 4.58258
98 9.89949
87 9.32738
31 5.56776
39 6.245
39 6.245
52 7.2111
30 5.47723
74 8.60233
81 9
42 6.48074
18 4.24264
0 0
0 0
34 5.83095
6 2.44949
80 8.94427
90 9.48683
23 4.79583
99 9.94987
68 8.24621
85 9.21954
34 5.83095
55 7.4162
44 6.63325
44 6.63325
8 2.82843
0 0
19 4.3589
18 4.24264
49 7
47 6.85565
80 8.94427
99 9.94987
48 6.9282
84 9.16515
19 4.3589
32 5.65685
40 6.32456
88 9.38083
70 8.3666
97 9.84886
33 5.74456
40 6.32456
22 4.69042
45 6.7082
40 6.32456
27 5.19615
50 7.07107
82 9.05539
47 6.85565
99 9.94987
50 7.07107
30 5.47723
96 9.79796
4 2
31 5.56776
5 2.23607
51 7.14143
82 9.05539
39 6.245
67 8.18535
70 8.3666
76 8.7178
43 6.55744
56 7.48331
73 8.544
16 4
57 7.54983
86 9.27362
66 8.12404
33 5.74456
43 6.55744
72 8.48528
14 3.74166
98 9.89949
71 8.42615
37 6.08276
61 7.81025
9 3
20 4.47214
86 9.27362
27 5.19615
41 6.40312
53 7.28011
23 4.79583
28 5.2915
91 9.53939
97 9.84886
99 9.94987
81 9
23 4.79583
10 3.16228
71 8.42615
78 8.83176
93 9.64365
90 9.48683
53 7.28011
34 5.83095
66 8.12404
47 6.85565
13 3.60555
22 4.69042
45 6.7082
74 8.60233
88 9.38083
22 4.69042
77 8.77496
19 4.3589
83 9.11043
66 8.12404
5 2.23607
94 9.69536
46 6.78233
24 4.89898
41 6.40312
89 9.43398
98 9.89949
97 9.84886
66 8.12404
60 7.74597
91 9.53939
73 8.544
65 8.06226
5 2.23607
6 2.44949
38 6.16441
96 9.79796
18 4.24264
62 7.87401
44 6.63325
26 5.09902
15 3.87298
93 9.64365
23 4.79583
69 8.30662
24 4.89898
18 4.24264
69 8.30662
72 8.48528
70 8.3666
61 7.81025
15 3.87298
25 5
29 5.38516
94 9.69536
37 6.08276
95 9.74679
30 5.47723
49 7
0 0
1 1
94 9.69536
61 7.81025
3 1.73205
92 9.59166
59 7.68115
48 6.9282
6 2.44949
13 3.60555
69 8.30662
39 6.245
55 7.4162
61 7.81025
51 7.14143
10 3.16228
77 8.77496
76 8.7178
39 6.245
22 4.69042
2 1.41421
24 4.89898
96 9.79796
49 7
23 4.79583
12 3.4641
23 4.79583
14 3.74166
71 8.42615
8 2.82843
20 4.47214
81 9
56 7.48331
98 9.89949
49 7
45 6.7082
97 9.84886
66 8.12404
43 6.55744
48 6.9282
92 9.59166
31 5.56776
4 2
95 9.74679
94 9.69536
50 7.07107
49 7
51 7.14143
81 9
98 9.89949
45 6.7082
75 8.66025
45 6.7082
84 9.16515
33 5.74456
0 0
99 9.94987
67 8.18535
97 9.84886
9 3
41 6.40312
31 5.56776
99 9.94987
98 9.89949
74 8.60233
87 9.32738
59 7.68115
62 7.87401
45 6.7082
29 5.38516
59 7.68115
24 4.89898
67 8.18535
66 8.12404
68 8.24621
27 5.19615
94 9.69536
49 7
96 9.79796
42 6.48074
23 4.79583
96 9.79796
17 4.12311
11 3.31662
68 8.24621
48 6.9282
81 9
33 5.74456
74 8.60233
88 9.38083
84 9.16515
68 8.24621
68 8.24621
25 5
4 2
44 6.63325
21 4.58258
60 7.74597
11 3.31662
22 4.69042
51 7.14143
0 0
42 6.48074
30 5.47723
25 5
30 5.47723
51 7.14143
20 4.47214
98 9.89949
27 5.19615
80 8.94427
5 2.23607
82 9.05539
25 5
14 3.74166
12 3.4641
4 2
92 9.59166
9 3
38 6.16441
5 2.23607
66 8.12404
66 8.12404
71 8.42615
80 8.94427
64 8
41 6.40312
26 5.09902
86 9.27362
35 5.91608
33 5.74456
51 7.14143
24 4.89898
76 8.7178
92 9.59166
59 7.68115
51 7.14143
96 9.79796
27 5.19615
7 2.64575
87 9.32738
27 5.19615
20 4.47214
5 2.23607
27 5.19615
37 6.08276
10 3.16228
83 9.11043
3 1.73205
37 6.08276
83 9.11043
41 6.40312
35 5.91608
21 4.58258
77 8.77496
78 8.83176
80 8.94427
34 5.83095
11 3.31662
29 5.38516
53 7.28011
30 5.47723
8 2.82843
30 5.47723
48 6.9282
32 5.65685
41 6.40312
70 8.3666
16 4
63 7.93725
18 4.24264
15 3.87298
84 9.16515
9 3
74 8.60233
41 6.40312
85 9.21954
8 2.82843
60 7.74597
48 6.9282
85 9.21954
78 8.83176
1 1
71 8.42615
5 2.23607
1 1
96 9.79796
72 8.48528
9 3
31 5.56776
87 9.32738
70 8.3666
25 5
84 9.16515
2 1.41421
27 5.19615
46 6.78233
88 9.38083
52 7.2111
97 9.84886
89 9.43398
95 9.74679
98 9.89949
51 7.14143
18 4.24264
73 8.544
57 7.54983
19 4.3589
73 8.544
15 3.87298
68 8.24621
83 9.11043
10 3.16228
59 7.68115
25 5
96 9.79796
39 6.245
83 9.11043
18 4.24264
59 7.68115
18 4.24264
61 7.81025
67 8.18535
3 1.73205
66 8.12404
38 6.16441
26 5.09902
93 9.64365
82 9.05539
76 8.7178
60 7.74597
38 6.16441
57 7.54983
80 8.94427
54 7.34847
78 8.83176
61 7.81025
68 8.24621
21 4.58258
73 8.544
98 9.89949
57 7.54983
58 7.61577
19 4.3589
45 6.7082
1 1
89 9.43398
16 4
56 7.48331
39 6.245
25 5
25 5
32 5.65685
78 8.83176
21 4.58258
16 4
62 7.87401
87 9.32738
8 2.82843
38 6.16441
30 5.47723
5 2.23607
90 9.48683
99 9.94987
69 8.30662
7 2.64575
53 7.28011
13 3.60555
56 7.48331
85 9.21954
83 9.11043
48 6.9282
93 9.64365
99 9.94987
62 7.87401
6 2.44949
66 8.12404
35 5.91608
19 4.3589
71 8.42615
64 8
99 9.94987
8 2.82843
47 6.85565
14 3.74166
14 3.74166
12 3.4641
7 2.64575
22 4.69042
27 5.19615
92 9.59166
20 4.47214
99 9.94987
98 9.89949
71 8.42615
86 9.27362
92 9.59166
52 7.2111
17 4.12311
24 4.89898
88 9.38083
93 9.64365
89 9.43398
88 9.38083
14 3.74166
96 9.79796
68 8.24621
46 6.78233
58 7.61577
37 6.08276
45 6.7082
68 8.24621
97 9.84886
25 5
47 6.85565
21 4.58258
37 6.08276
43 6.55744
7 2.64575
70 8.3666
49 7
46 6.78233
39 6.245
52 7.2111
12 3.4641
20 4.47214
31 5.56776
76 8.7178
91 9.53939
25 5
45 6.7082
99 9.94987
16 4
74 8.60233
56 7.48331
77 8.77496
72 8.48528
36 6
8 2.82843
96 9.79796
9 3
32 5.65685
58 7.61577
88 9.38083
44 6.63325
4 2
30 5.47723
27 5.19615
49 7
19 4.3589
68 8.24621
74 8.60233
1 1
61 7.81025
55 7.4162
66 8.12404
27 5.19615
13 3.60555
62 7.87401
80 8.94427
18 4.24264
28 5.2915
89 9.43398
13 3.60555
41 6.40312
23 4.79583
96 9.79796
31 5.56776
40 6.32456
31 5.56776
35 5.91608
32 5.65685
82 9.05539
82 9.05539
50 7.07107
44 6.63325
52 7.2111
57 7.54983
1 1
68 8.24621
33 5.74456
73 8.544
94 9.69536
19 4.3589
26 5.09902
83 9.11043
33 5.74456
82 9.05539
12 3.4641
36 6
25 5
52 7.2111
12 3.4641
24 4.89898
45 6.7082
96 9.79796
2 1.41421
73 8.544
58 7.61577
5 2.23607
77 8.77496
58 7.61577
11 3.31662
81 9
50 7.07107
70 8.3666
80 8.94427
53 7.28011
27 5.19615
59 7.68115
16 4
97 9.84886
18 4.24264
18 4.24264
77 8.77496
81 9
65 8.06226
52 7.2111
13 3.60555
71 8.42615
76 8.7178
86 9.27362
74 8.60233
42 6.48074
41 6.40312
9 3
97 9.84886
62 7.87401
48 6.9282
42 6.48074
48 6.9282
92 9.59166
36 6
20 4.47214
17 4.12311
29 5.38516
24 4.89898
81 9
38 6.16441
6 2.44949
61 7.81025
50 7.07107
47 6.85565
58 7.61577
39 6.245
5 2.23607
81 9
68 8.24621
14 3.74166
1 1
16 4
94 9.69536
67 8.18535
45 6.7082
67 8.18535
39 6.245
63 7.93725
0 0
74 8.60233
44 6.63325
99 9.94987
25 5
80 8.94427
17 4.12311
24 4.89898
49 7
86 9.27362
74 8.60233
57 7.54983
85 9.21954
15 3.87298
58 7.61577
75 8.66025
30 5.47723
82 9.05539
11 3.31662
37 6.08276
70 8.3666
62 7.87401
91 9.53939
28 5.2915
61 7.81025
12 3.4641
96 9.79796
76 8.7178
0 0
58 7.61577
71 8.42615
91 9.53939
48 6.9282
22 4.69042
98 9.89949
50 7.07107
58 7.61577
28 5.2915
45 6.7082
42 6.48074
38 6.16441
60 7.74597
73 8.544
77 8.77496
93 9.64365
95 9.74679
4 2
13 3.60555
32 5.65685
25 5
4 2
95 9.74679
21 4.58258
48 6.9282
68 8.24621
84 9.16515
20 4.47214
91 9.53939
38 6.16441
32 5.65685
19 4.3589
37 6.08276
66 8.12404
32 5.65685
62 7.87401
34 5.83095
31 5.56776
37 6.08276
94 9.69536
2 1.41421
11 3.31662
14 3.74166
42 6.48074
69 8.30662
34 5.83095
47 6.85565
30 5.47723
3 1.73205
41 6.40312
6 2.44949
11 3.31662
97 9.84886
37 6.08276
2 1.41421
15 3.87298
63 7.93725
17 4.12311
17 4.12311
99 9.94987
51 7.14143
43 6.55744
38 6.16441
82 9.05539
54 7.34847
87 9.32738
12 3.4641
12 3.4641
22 4.69042
37 6.08276
74 8.60233
91 9.53939
8 2.82843
18 4.24264
51 7.14143
77 8.77496
23 4.79583
52 7.2111
11 3.31662
30 5.47723
89 9.43398
1 1
15 3.87298
87 9.32738
28 5.2915
29 5.38516
21 4.58258
87 9.32738
63 7.93725
27 5.19615
88 9.38083
77 8.77496
14 3.74166
46 6.78233
75 8.66025
82 9.05539
31 5.56776
39 6.245
19 4.3589
69 8.30662
47 6.85565
62 7.87401
6 2.44949
60 7.74597
52 7.2111
5 2.23607
61 7.81025
20 4.47214
80 8.94427
41 6.40312
50 7.07107
39 6.245
38 6.16441
24 4.89898
51 7.14143
5 2.23607
40 6.32456
89 9.43398
25 5
82 9.05539
4 2
53 7.28011
80 8.94427
30 5.47723
11 3.31662
6 2.44949
58 7.61577
87 9.32738
51 7.14143
27 5.19615
30 5.47723
22 4.69042
47 6.85565
7 2.64575
96 9.79796
14 3.74166
5 2.23607
49 7
6 2.44949
10 3.16228
15 3.87298
35 5.91608
88 9.38083
85 9.21954
34 5.83095
13 3.60555
23 4.79583
76 8.7178
63 7.93725
77 8.77496
26 5.09902
22 4.69042
7 2.64575
29 5.38516
66 8.12404
27 5.19615
25 5
0 0
48 6.9282
75 8.66025
30 5.47723
57 7.54983
13 3.60555
96 9.79796
16 4
92 9.59166
5 2.23607
51 7.14143
7 2.64575
30 5.47723
3 1.73205
47 6.85565
52 7.2111
55 7.4162
84 9.16515
35 5.91608
94 9.69536
46 6.78233
90 9.48683
36 6
47 6.85565
5 2.23607
7 2.64575
78 8.83176
58 7.61577
81 9
46 6.78233
99 9.94987
22 4.69042
92 9.59166
13 3.60555
8 2.82843
52 7.2111
41 6.40312
91 9.53939
76 8.7178
24 4.89898
57 7.54983
8 2.82843
46 6.78233
58 7.61577
32 5.65685
63 7.93725
27 5.19615
31 5.56776
41 6.40312
79 8.88819
37 6.08276
0 0
37 6.08276
9 3
50 7.07107
54 7.34847
40 6.32456
97 9.84886
27 5.19615
79 8.88819
46 6.78233
39 6.245
38 6.16441
81 9
98 9.89949
92 9.59166
21 4.58258
97 9.84886
93 9.64365
13 3.60555
6 2.44949
29 5.38516
93 9.64365
51 7.14143
16 4
94 9.69536
38 6.16441
88 9.38083
75 8.66025
71 8.42615
21 4.58258
80 8.94427
83 9.11043
66 8.12404
99 9.94987
56 7.48331
9 3
66 8.12404
68 8.24621
59 7.68115
95 9.74679
84 9.16515
28 5.2915
94 9.69536
32 5.65685
66 8.12404
58 7.61577
66 8.12404
63 7.93725
13 3.60555
31 5.56776
86 9.27362
60 7.74597
66 8.12404
49 7
22 4.69042
60 7.74597
83 9.11043
73 8.544
66 8.12404
6 2.44949
46 6.78233
74 8.60233
8 2.82843
46 6.78233
70 8.3666
20 4.47214
66 8.12404
69 8.30662
78 8.83176
27 5.19615
38 6.16441
84 9.16515
59 7.68115
67 8.18535
78 8.83176
30 5.47723
21 4.58258
91 9.53939
90 9.48683
93 9.64365
44 6.63325
9 3
7 2.64575
40 6.32456
23 4.79583
22 4.69042
47 6.85565
50 7.07107
25 5
62 7.87401
82 9.05539
69 8.30662
40 6.32456
1 1
55 7.4162
5 2.23607
26 5.09902
87 9.32738
63 7.93725
79 8.88819
66 8.12404
78 8.83176
45 6.7082
9 3
86 9.27362
6 2.44949
20 4.47214
43 6.55744
6 2.44949
42 6.48074
61 7.81025
83 9.11043
38 6.16441
17 4.12311
95 9.74679
9 3
99 9.94987
97 9.84886
95 9.74679
42 6.48074
52 7.2111
67 8.18535
40 6.32456
3 1.73205
55 7.4162
55 7.4162
52 7.2111
56 7.48331
45 6.7082
62 7.87401
97 9.84886
50 7.07107
89 9.43398
65 8.06226
5 2.23607
27 5.19615
47 6.85565
27 5.19615
3 1.73205
76 8.7178
65 8.06226
75 8.66025
46 6.78233
81 9
3 1.73205
15 3.87298
63 7.93725
60 7.74597
16 4
81 9
77 8.77496
33 5.74456
28 5.2915
84 9.16515
3 1.73205
44 6.63325
76 8.7178
74 8.60233
8 2.82843
35 5.91608
2 1.41421
35 5.91608
41 6.40312
86 9.27362
93 9.64365
20 4.47214
14 3.74166
44 6.63325
57 7.54983
12 3.4641
4 2
96 9.79796
91 9.53939
6 2.44949
26 5.09902
16 4
83 9.11043
33 5.74456
11 3.31662
76 8.7178
5 2.23607
65 8.06226
6 2.44949
98 9.89949
18 4.24264
19 4.3589
91 9.53939
24 4.89898
67 8.18535
50 7.07107
34 5.83095
95 9.74679
75 8.66025
75 8.66025
94 9.69536
87 9.32738
65 8.06226
62 7.87401
39 6.245
8 2.82843
60 7.74597
82 9.05539
86 9.27362
95 9.74679
22 4.69042
